Class,SKey,AY,YearAVG,Y1,Y2,Y3,Y4,E1,M1,S1,E2,M2,S2,E3,M3,S3,E4,M4,S4,ET1,MT1,ST1,ET2,MT2,ST2
10,7,1112,86.108414,83.820575,80.303294,84.535065,79.00643,76.969257,85.21525,82.4335,71.109507,73.19575,85.0125,75.161475,82.10875,88.775,80.215085,75.116665,78.2225,82.613333,83.15,76.8,69.33,73.65,79.25
10,8,1112,79.08524,82.35068,78.371273,82.412685,86.9169,81.944522,85.80975,74.78,75.618939,72.8885,80.899,78.14909,77.13875,83.88,88.144105,85.343335,77.97,82.419523,91.25,78.45,70.088181,80.2,73.55
10,9,1112,49.513142,57.929914,66.026182,70.49424,66.9798,61.022666,50.96175,59.8445,66.504,66.563,62.61,64.224125,64.015,82.3875,65.7433,71.085,66.515,70.047619,76.9,60.6,62.907727,69.2,54
10,15,1112,83.46569,86.754231,90.669642,90.188455,89.994015,87.58584,92.977,81.122,87.344628,96.1305,90.114,84.39799,92.865,95.1775,89.871875,93.065,90.645,89.776666,91.55,91.3,87.942727,92.25,90.15
10,16,1112,66.428253,75.593392,74.052505,84.736215,87.73717,80.014193,68.855,62.5635,77.707598,65.26575,69.18,80.522005,90.123335,81.7225,88.215085,94.475,79.12,79.573333,96.35,78.1,80.87909,91.6,78.1
10,23,1112,60.334593,63.826413,56.007734,59.46257,54.59875,66.23679,65.32525,36.931,67.995424,46.4405,50.0575,63.18284,48.173335,66.3725,61.413125,51.436665,51.5525,62.144285,60.9,37.4,64.347272,42.2,55.3
11,56,1112,85.880894,84.846914,89.571623,84.59001,82.90725,86.368366,81.55325,NULL,93.723906,82.15975,89.0045,84.66994,79.86625,83.12,83.293485,75.3525,80.165,83.4675,76.45,79.35,95.567441,82.15,79.1
10,57,1112,66.855273,60.842948,60.674716,74.164555,73.56014,64.131318,61.9765,53.082,61.857174,57.739,50.391,63.5489,85.70125,65.5175,74.253125,74.966665,63.1225,74.949523,81.55,64.45,61.439545,70.15,59.1
12,59,1112,77.991527,71.087616,72.695793,72.256605,67.98094,64.405,71.076,NULL,72.244937,76.975333,NULL,69.982345,65.103055,65.555,63.491045,69.36875,59.92,59.7,73.125,64.3,70.47,65.95,56.8
10,70,1112,74.525313,81.383489,78.733197,83.570485,77.477335,83.924813,82.50675,79.115,77.762106,76.3035,73.634,78.033485,86.3025,80.37,83.396785,79.316665,66.3425,86.616666,80.6,70.5,79.212727,60.85,70
10,78,1112,92.536754,93.122044,95.986392,95.95541,95.14354,91.681693,98.07875,88.9205,91.973446,98.78875,96.963,90.33659,99.27,96.68,94.15482,95.885,91.25,94.670476,99.75,90.9,89.478636,95.25,91.05
9,80,1112,83.041859,82.545454,84.32785,88.6159,90.593895,84.590818,80.583375,83.435556,87.753772,81.471,75.8415,85.847095,92.8225,87.0825,86.41572,93.27,85.5375,86.720952,86.9,85.7,83.814772,90.55,78.85
9,84,1112,62.249281,63.941964,50.590903,68.39187,72.04748,71.9495,45.175,60.7555,54.536075,26.58275,55.602,70.54764,59.785,64.635,71.096855,61.4425,66.7325,66.263809,68.75,65.85,49.964772,65.15,61.75
12,112,1112,79.086444,78.691587,83.943079,88.41537,85.580245,76.868,73.942222,NULL,84.168505,87.28025,NULL,88.72727,85.63375,83.925,85.808135,82.0625,82.875,76.19,81.775,79.35,88.376666,77.225,83.15
10,131,1112,74.840769,77.402288,75.118644,79.51729,78.56907,75.776817,75.45075,73.719,74.39275,74.717,69.1325,74.75875,81.82,84.315,75.242585,84.053335,73.0525,80.271428,82.45,77.6,74.808636,82.75,65.7
9,137,1112,53.886377,59.574878,55.522735,61.607835,63.82707,55.500744,58.7545,47.905,50.34259,62.431333,45.4465,55.774595,65.34625,47.51,53.20947,66.065,55.3975,58.56,76.55,53.85,47.317727,81.15,55.1
10,138,1112,42.936935,54.444527,56.189338,59.788535,57.00194,64.271032,49.4305,43.876333,60.894977,46.536,49.2685,57.20284,55.845,66.0825,57.731785,58.961665,48.8525,66.914761,58.45,37.75,55.171363,55.2,47.7
10,141,1112,74.598174,75.794702,75.95249,77.736655,79.75133,73.071693,81.295,71.146,72.956348,79.53925,71.6985,71.25678,85.24625,75.5525,77.675445,85.626665,75.14,76.399523,89.75,70.1,68.593636,80.4,74.3
9,143,1112,78.840843,76.584554,64.283436,75.74569,77.89402,84.231969,69.977,74.577,76.892742,36.858,59.671,81.38178,63.9775,80.125,83.471535,68.575,76.6575,82.69,75.5,77.25,78.045,59.45,67.25
12,152,1112,73.055311,72.210312,66.104572,63.07187,63.972465,71.250667,63.183,NULL,65.124683,65.878667,NULL,78.11178,40.3925,53.9425,79.69965,48.655415,51.525,63.57,51.725,47.9,71.3595,36.875,54.35
9,189,1112,66.926266,66.105101,63.862908,64.75507,68.86522,75.249727,51.05025,58.05375,67.870166,51.3785,69.587,68.890055,61.82,59.7175,77.922765,57.6425,60.515,73.430476,56.3,57.95,58.40409,58.95,61.2
10,191,1112,57.833824,72.233105,75.595195,79.96639,82.535425,76.699651,76.943,72.244,75.336727,73.607472,75.461,73.625775,85.23125,84.5,85.575445,82.521665,73.315,81.513333,94.1,79.1,72.805116,77.05,78.75
9,193,1112,81.217226,86.305142,86.900048,87.46336,89.01864,90.409357,81.2815,86.511,90.26556,83.39175,82.785,91.115515,87.83,89.235,91.621785,87.3675,85.53,89.93,86.05,86.7,91.434772,83.5,79.35
11,227,1112,75.704706,70.778999,75.288649,75.59527,81.009185,68.757333,69.628,NULL,80.076757,65.03525,68.3635,75.00273,72.72,57.3225,82.20895,76.4175,68.77,68.294,59.8,56.05,73.979534,68.55,65.05
10,241,1112,84.331794,77.447373,77.0067,73.046285,81.234515,87.206897,70.640187,74.6745,80.9667,73.523,73.876,77.33458,67.25,75.515,82.75473,82.45,73.545,87.83,76.1,61.8,81.005,83.7,70.65
12,258,1112,79.535527,73.669608,78.912502,82.228455,78.098375,79.927333,55.566,NULL,82.79998,73.756,NULL,85.960225,78.4,81.5,83.543485,73.3,66.0225,77.32,81.925,70.8,88.4235,64.575,66.75
11,292,1112,78.80959,65.011854,70.53964,82.1999,78.39207,69.281511,65.833,NULL,77.010871,59.7925,67.67625,81.02676,83.465,78.1275,79.035115,73.3525,80.7775,62.878,60.3,76.4,76.657272,75.55,77.8
12,610,1112,77.142792,72.608919,58.585679,60.720375,69.765755,64.103,78.842,NULL,60.535938,59.335667,NULL,66.97909,48.725,49.7025,74.280115,71.34125,53.63,55.54,76.075,62.2,72.8145,64.1,44.7
9,633,1112,82.615803,85.925019,85.095067,90.612605,91.76243,88.933798,86.578,84.3445,86.200681,85.35125,75.323,91.527295,93.5,82.7425,91.01463,95.06,85.805,88.10238,95.25,91.4,87.810232,93.4,87.9
12,634,1112,68.158797,65.517513,63.267707,71.55452,60.929735,68.849,55.894,NULL,62.306569,71.543,NULL,74.592685,66.14,69.865,62.57023,69.924165,41.6625,55.42,75.15,37.65,60.531,62.525,46.85
11,645,1112,80.937246,70.338238,80.607926,78.4188,78.39314,85.7487,47.954375,NULL,91.889287,65.951,86.4465,88.216285,75.365,64.52,85.015695,79.493335,79.965,82.4905,82.05,85.7,94.826363,82.05,77.5
10,653,1112,87.151424,86.119907,86.336798,87.41525,82.40241,80.606155,96.07075,86.416,80.406469,94.54,91.11,74.862155,95.41875,93.4375,78.14491,90.886665,83.185,87.254761,96.6,82.25,75.6,90.55,84.35
12,663,1112,69.644693,59.172569,56.866973,54.928425,56.722455,67.416,47.584333,NULL,69.500686,51.641333,NULL,66.86231,47.37375,42.345,67.964065,52.78208,62.51,59.23,67.4,59.3,71.4755,53.075,67.25
12,674,1112,87.944755,88.688481,90.735875,91.37931,88.199085,84.214667,89.3545,NULL,88.904228,93.20225,NULL,88.07833,90.68375,95.51,83.97709,94.109165,88.0575,78.84,94.9,86.45,90.9545,94.85,89.4
10,680,1112,70.971426,74.275764,76.871731,79.46711,81.73152,73.974159,72.7595,73.24,78.164488,76.487222,71.134,73.741435,82.31,78.61,79.287675,82.651665,80.835,76.868095,86,81.4,79.035909,84.2,77
12,681,1112,93.998728,92.835791,92.309036,90.16672,89.214195,90.263,91.9075,NULL,93.105259,94.381,NULL,89.195905,89.5275,86.0225,88.940115,84.7925,88.0025,87.24,84.575,76.05,96.992,77.225,84.9
12,684,1112,85.03777,81.046838,86.573556,87.60844,79.91737,78.114,82.66,NULL,84.406062,92.2035,NULL,86.979165,84.4775,85.765,85.77337,81.185415,63.87,78.32,85.725,68.6,83.1895,78.7,63.25
10,685,1112,93.790838,93.449033,92.730384,89.86178,90.34653,91.734295,97.62925,93.3465,88.034893,96.173,93.2545,87.472155,87.40625,95.1575,90.2858,93.931665,84.735,92.714761,94.7,81.85,85.143636,93.7,85.05
10,696,1112,92.366156,89.693851,83.282182,85.69653,87.93819,89.877056,93.82525,83.9215,87.800348,74.24375,85.961,82.970035,84.1025,92.585,88.196515,92.536665,88.6625,88.794761,93.15,87.05,83.210454,94.15,90.9
10,701,1112,82.548143,87.391248,88.184254,91.129755,84.024835,79.642674,93.75925,91.564,81.01606,89.212,91.0155,82.41867,95.3175,93.5575,79.94741,82.77,83.3975,86.954285,86.95,90.9,80.911818,83.25,80.15
10,728,1112,79.172265,71.81667,69.896089,66.21279,72.48647,79.153878,65.889,65.956,74.423984,65.23575,72.5705,63.373485,66.8,81.2025,68.14866,76.615,75.695,79.047619,75.3,72.15,71.296363,79.45,79.95
9,736,1112,63.991301,66.285752,55.373134,60.49897,68.59424,72.087272,56.9245,61.7475,63.281439,37.22275,47.854,60.21534,49.48625,58.2,73.79321,61.206665,64.4125,79.579523,64,67.25,56.146363,57.65,64
11,738,1112,82.215692,83.389382,82.547053,85.12369,90.07016,76.326522,92.484333,NULL,82.662689,75.887639,85.848,78.773295,89.89125,67.655,86.655695,94.40375,84.49,68.7695,88.05,79,82.228636,92.25,89.7
11,739,1112,64.513,59.954979,72.694389,66.29238,73.11178,61.418555,67.405937,NULL,75.086575,60.9225,71.708,64.88761,63.96875,51.7175,74.700695,76.9675,65.9525,49.0305,68.95,68.75,82.637272,69.55,70.95
10,743,1112,91.143212,91.284537,87.776028,87.02358,85.75539,89.205223,97.69225,87.073,85.343431,93.30225,87.448,84.106815,89.9725,91.485,86.05482,88.97,87.545,90.691428,87.2,85.5,87.756279,94.55,90.65
11,754,1112,87.660355,88.403041,88.935727,90.532335,90.851275,85.446755,89.93275,NULL,91.766984,86.922,79.9415,88.2342,92.92,90.23,85.50779,94.54625,91.445,82.349,92.45,89,93.750454,92.9,85.35
10,756,1112,75.0946,71.488665,64.016352,59.664935,59.78191,71.950174,74.0545,68.5095,70.856056,51.712,59.042,60.44837,50.84125,58.2225,62.749195,57.491665,52.7125,85.055714,72.8,50.7,69.840909,49.55,57.5
11,764,1112,77.891663,75.294505,81.596261,79.616115,82.091245,69.243566,85.018667,NULL,83.018802,80.17425,76.668,68.89318,86.54375,72.2725,75.401625,81.15875,89.37,71.9545,81.95,84.1,82.756363,85.6,88.75
10,776,1112,62.331554,70.519809,69.737511,66.97195,75.820915,76.234127,70.289666,74.9615,71.282973,73.12,64.589,70.282425,61.246665,75.41,82.032765,71.106665,72.19,77.000476,81.3,71.15,72.143181,67.75,69.3
12,779,1112,93.347498,87.016045,86.097212,83.94409,86.388985,87.548,78.693,NULL,88.123806,86.94175,NULL,86.921305,78.42375,83.04,87.82837,89.9575,81.4375,84.29,88.1,83.3,90.075,86.35,76.95
12,785,1112,91.9175,93.279843,92.148723,92.01038,91.09636,89.22,98.721,NULL,90.070995,96.62,NULL,90.11439,95.93625,92.6025,90.04709,97.441665,93.6325,82.7,95.225,97,91.45,96.975,88.6
10,813,1112,93.453037,92.106614,91.123653,94.291385,92.20118,90.641886,92.224,90.139,89.642492,93.35075,87.313,92.94981,96.50375,93.755,91.588835,93.54,89.715,90.363809,98.4,89.3,86.213181,92.3,88.75
10,816,1112,75.427836,77.088902,67.883977,80.9267,84.906695,87.53059,75.19825,57.117,79.091893,61.07475,60.45,84.43193,80.75875,80.4925,88.91348,86.235,77.67,84.173333,89.9,73.9,74.91909,81.55,73.7
10,818,1112,72.21955,74.50764,70.107846,70.812335,72.79067,81.431178,68.81975,72.203,71.305181,65.6315,74.1765,64.846285,68.77375,66.7925,73.478835,65.943335,65.84,83.959523,64.95,73.85,75.397727,56.15,57.8
11,824,1112,77.688031,77.562963,83.101461,82.108785,83.084735,79.427977,73.351,NULL,88.760909,78.84,78.8605,87.093975,86.70875,64.035,83.009415,83.50375,80.345,80.124,75.15,70.25,84.321363,89.9,82.85
11,5,1314,62.550944,67.123087,65.061344,60.369333,67.123147,66.9022,57.17975,NULL,63.437545,61.862,62.196,66.172727,48.7335,38.685,62.621681,73.0415,48.421,64.0095,63.99,56.25,69.348181,60.29,56.04
12,7,1314,88.256834,86.398721,86.108414,83.820575,80.303294,80.820667,77.362,NULL,74.6789,88.312333,NULL,76.969257,85.21525,82.4335,71.109507,73.19575,85.0125,76.4,74.145,83.57,74.251,77.59,87.22
12,15,1314,87.219366,86.067657,83.46569,86.754231,90.669642,83.261333,94.48,NULL,79.2941,87.296,NULL,87.58584,92.977,81.122,87.344628,96.1305,90.114,82.44,95.535,94.89,86.348,96.94,89.01
12,70,1314,73.75448,75.23568,74.525313,81.383489,78.733197,75.701,68.155,NULL,59.910255,74.514444,NULL,83.924813,82.50675,79.115,77.762106,76.3035,73.634,75.64,85.195,85.94,68.282,76.815,75.12
11,85,1314,57.74896,63.842687,63.791315,55.321833,51.54028,63.8258,61.99,NULL,65.533136,67.509388,51.495,56.8335,46.582083,42.334,59.490727,32.486,51.60125,70.1885,50.69,NULL,60.515454,44.48,48.17
12,103,1314,84.470813,80.827018,81.355284,77.521913,77.343035,81.994,79.942,NULL,76.1769,86.707333,NULL,81.281901,75.15975,74.038,77.316757,77.78675,74.389,77.62,86.685,78.24,75.6865,72.22,74.05
11,107,1314,91.171207,87.863269,91.355529,92.276159,90.468943,90.1603,87.681,NULL,92.071621,92.404,87.281,91.711848,93.377,88.9395,87.914181,93.2025,87.883,82.495,85.87,83.93,92.235909,95.33,84.1
11,108,1314,68.498128,65.977324,71.221976,74.506199,80.171627,70.25185,53.449,NULL,67.783741,67.566833,70.369,73.049863,73.17625,80.563125,73.839828,80.220667,81.5275,73.8215,83.28,82.14,76.646875,78.11,81.29
12,122,1314,73.983548,66.338334,74.910134,70.217007,73.734734,78.360667,44.327,NULL,75.369916,78.634,NULL,77.618056,65.268,63.5585,77.218303,62.4255,71.1955,81.8,84.35,92.19,77.5175,46.23,75.8
12,131,1314,86.009415,78.926788,74.840769,77.402288,75.118644,83.8,69.679,NULL,68.165694,76.243083,NULL,75.776817,75.45075,73.719,74.39275,74.717,69.1325,76.6,84.715,87.53,67.229,71.55,57.72
12,140,1314,87.419733,87.666263,89.710113,92.019357,91.354402,86.287,82.851,NULL,85.72325,85.6225,NULL,91.971526,94.8645,87.668,84.606621,94.147,94.952,87.17,79.65,94.21,87.1415,95.34,87.88
11,143,1314,84.243043,80.333559,78.840843,76.584554,64.283436,75.980555,89.869,NULL,83.817045,68.5225,77.17,84.231969,69.977,74.577,76.892742,36.858,59.671,75.7385,55.54,73.21,85.930232,38.75,61.06
11,183,1314,82.796529,86.275132,83.521474,89.803093,88.179818,85.9148,84.491,NULL,86.929128,76.76425,83.617,90.325457,90.92975,89.899,86.743545,89.04825,84.9635,84.5095,79.37,83.93,91.625,76.39,85.67
11,189,1314,78.416477,71.24597,66.926266,66.105101,63.862908,73.5625,71.381,NULL,74.701113,58.677,58.6435,75.249727,51.05025,58.05375,67.870166,51.3785,69.587,63.6515,50.11,74.11,72.127727,44.57,65.89
11,193,1314,85.670986,76.867321,81.217226,86.305142,86.900048,88.28575,61.2055,NULL,91.69009,69.00525,74.299,90.409357,81.2815,86.511,90.26556,83.39175,82.785,86.536,83.68,62.5,93.845909,81.68,80.91
12,260,1314,86.963103,78.613106,78.059065,82.833132,81.714971,81.644667,73.534,NULL,81.82445,75.6425,NULL,84.918856,84.10125,76.129,84.680196,77.0035,75.7305,78.3,89.245,86.24,84.586,68.295,85.99
12,629,1314,65.315658,62.06514,61.35554,56.150309,55.945751,79.209667,45.407,NULL,64.8645,61.064,NULL,65.759219,59.43575,48.943,70.114643,41.19,51.898,72.7,51.17,55.39,65.879,49.03,48.8
11,633,1314,76.866693,79.66778,82.615803,85.925019,85.095067,87.97385,68.982889,NULL,86.067037,76.8385,79.337,88.933798,86.578,84.3445,86.200681,85.35125,75.323,83.03,87.12,82.99,87.369545,88.51,77.6
12,653,1314,91.571283,86.634935,87.151424,86.119907,86.336798,77.85,95.18,NULL,75.9869,93.55325,NULL,80.606155,96.07075,86.416,80.406469,94.54,91.11,78.2,97.565,94.48,83.483,88.16,85.59
12,685,1314,95.551707,94.364932,93.790838,93.449033,92.730384,87.857333,96.339,NULL,91.123,95.8335,NULL,91.734295,97.62925,93.3465,88.034893,96.173,93.2545,87.92,92.595,98.44,89.586,94.975,92
12,696,1314,93.452857,94.05541,92.366156,89.693851,83.282182,91.918,92.34,NULL,87.88625,89.49925,NULL,89.877056,93.82525,83.9215,87.800348,74.24375,85.961,88.67,85.77,84.87,87.3835,68.785,80.67
12,710,1314,78.947789,73.932567,77.42063,68.2877,66.809947,76.953,53.515556,NULL,68.8146,79.212,NULL,71.048443,63.7915,65.717,68.67025,60.6645,59.7325,76.04,75.245,70.59,73.292,59.845,62.69
12,728,1314,84.363733,84.793112,79.172265,71.81667,69.896089,79.723,87.094,NULL,71.38135,80.5985,NULL,79.153878,65.889,65.956,74.423984,65.23575,72.5705,83.25,74.96,77.16,70.162,61.02,78.35
12,743,1314,85.070903,90.601332,91.143212,91.284537,87.776028,94.539,85.147,NULL,91.63285,92.117,NULL,89.205223,97.69225,87.073,85.343431,93.30225,87.448,92.72,91.61,92.57,82.6515,87.695,88.19
12,755,1314,86.721604,79.348721,82.286245,76.113229,73.09204,75.26,73.729,NULL,71.10825,89.9525,NULL,75.079136,78.9955,66.239,70.368113,69.68975,67.866,66.75,80.185,86.1,68.1295,72.63,73.72
12,756,1314,77.929224,73.291193,75.0946,71.488665,64.016352,78.326667,58.831,NULL,76.35265,67.9305,NULL,71.950174,74.0545,68.5095,70.856056,51.712,59.042,77.45,61.615,53.05,69.9955,35.37,40.45
12,846,1314,80.430275,74.533263,70.411055,69.923666,71.288669,73.545,58.607778,NULL,61.84255,68.8555,NULL,73.297174,61.233,70.583,73.204125,64.37425,76.79,67.7,69.75,76.84,62.539,56.61,83.48
12,1158,1314,62.233281,59.761462,67.182543,53.121659,61.088651,59.104,52.142,NULL,67.049444,69.364,NULL,48.186566,59.877,NULL,65.956242,57.0025,59.9315,68.52,70.385,75.72,68.7415,55.975,63.64
12,1757,1314,73.502846,59.678208,62.973594,74.897171,77.422063,72.78,34.2905,NULL,79.30885,56.382,NULL,86.673545,63.103,61.7395,82.615405,64.631,72.532,72,79.565,69.4,80.298,51.075,61.47
10,1793,1314,70.053295,67.617952,71.375496,74.181598,75.14337,72.243514,62.669,62.728,77.796325,60.38625,78.476,73.614954,69.57125,72.5755,77.593873,69.9245,65.351,82.24619,71.74,65.22,73.184186,72.76,62.82
10,1809,1314,69.777912,57.869993,60.411928,65.959708,71.511457,61.656925,46.3405,59.579,65.083303,54.61925,52.651,59.885287,75.8295,59.35,68.414827,71.293333,67.57,72.5,87.73,58.7,62.889545,65.15,73.38
10,1810,1314,84.286103,88.92112,93.1899,92.567943,95.528737,92.045886,88.22175,87.8275,93.410325,91.70475,96.017,91.284744,92.377,94.629,91.904103,95.663,98.7325,91.145714,95.29,100,91.418837,95.46,94.18
10,1822,1314,74.281345,66.129797,70.533368,75.690003,76.509303,82.165602,56.69825,60.087,84.30072,58.02225,75.7555,76.85756,84.266,59.9045,79.356339,68.434667,75.3705,86.69,73.87,77.18,87.650465,55.93,72.15
10,1826,1314,81.759023,80.815424,82.830782,79.274555,81.948664,79.718677,86.44725,72.5125,77.551348,85.29325,82.534,75.805666,80.95875,73.443,74.559287,85.708667,78.719,78.421428,84.3,58.7,78.69,84.64,88.76
10,1836,1314,51.097014,48.229644,51.091315,54.409132,55.119941,58.046108,39.42025,40.692,52.965431,40.77225,47.759,55.73406,48.253,59.82,61.424724,51.764,56.458,44.225238,76.5,50,44.113409,23.67,62.69
11,1839,1314,86.141623,79.804698,71.468353,77.934982,74.221402,72.7554,82.358,NULL,72.538295,58.24475,71.7665,73.898863,74.9205,78.2425,70.31259,67.0475,64.794,74.041,63.57,60.71,75.515909,71.4,63.83
10,1850,1314,79.209757,74.767419,72.796386,70.968145,69.285068,82.531602,65.35875,72.1025,77.376681,61.449,73.3805,73.748348,60.5935,69.933,79.320137,54.962,70.4375,80.484761,70.65,72.83,78.327954,59.33,76.33
10,1901,1314,56.624982,57.885042,55.995746,60.561269,65.651469,56.268707,58.517,46.649667,61.069363,48.6805,47.023,61.311348,60.355,59.5845,64.255126,65.735667,62.809,57.834761,75.46,54.58,58.187272,61.1,59.31
12,1903,1314,88.348433,74.187268,73.076784,77.07816,66.636219,83.923,66.151,NULL,75.0402,59.834055,NULL,81.531715,71.12775,73.2025,74.026602,57.113,64.2635,83.34,85.185,55.74,75.663,58.255,69.05
11,1980,1314,61.469464,61.072855,62.580425,54.692706,62.819577,69.2753,64.909,NULL,69.34281,63.3515,59.3205,71.58659,44.286,37.971,70.610545,57.15725,45.579,62.94,55.66,36.77,62.895454,48.47,38.83
11,2021,1314,68.485387,66.697853,66.359261,69.793586,71.281888,64.75825,66.8265,NULL,70.246083,58.25275,66.131,68.873606,69.271,58.0715,67.19101,65.25525,65.977,61.992,71.71,56.72,80.144651,69.15,62.98
10,2072,1314,67.897377,64.343625,70.758759,60.925034,69.48252,74.617198,52.48475,53.6855,75.496454,61.2995,71.118,65.714257,52.849,45.79,75.641034,60.5485,64.62,79.740952,74.09,54.35,76.736818,58.91,62.32
12,2219,1314,78.683873,76.784793,73.056582,69.043339,76.414594,75.603,66.59,NULL,70.0848,68.6945,NULL,72.366045,61.9055,64.891,74.028469,79.075,75.909,67.14,79.375,76.75,74.573,77.22,75.48
12,2265,1314,78.952444,67.532896,70.476955,79.622537,69.134939,76.588,55.554,NULL,76.11855,69.4495,NULL,85.686225,80.85475,70.557,81.758068,53.761857,67.108,80,72.5,71.88,81.028,39.4,77.18
10,2271,1314,59.416188,61.068082,64.946289,67.002565,65.152304,67.111836,58.11025,55.624444,71.263136,64.8205,59.3735,63.874045,77.606,61.613,69.938315,70.6395,55.478,64.375238,84.68,55.44,63.264545,41.26,54.58
12,2361,1314,84.543656,77.219596,82.544752,79.665306,80.39828,75.56,66.08,NULL,76.62485,83.5605,NULL,81.100909,75.14825,73.53,81.933621,75.9255,70.5405,74.9,87.05,81.36,70.618,74.535,69.23
10,2382,1314,73.289953,82.891242,85.03111,83.160221,82.914111,80.89324,82.658,80.131,85.248232,82.51275,86.5525,85.021515,80.664,78.2305,83.728666,78.071,81.3455,85.170952,88.09,61.96,82.516976,76.34,78.89
10,2400,1314,76.005192,77.67847,76.442566,77.655957,83.465279,81.764537,74.78875,65.7925,83.127204,63.42525,83.5955,82.004772,74.3325,78.5725,85.130212,74.736,88.078,86.328571,83.02,79.35,82.383863,63.87,89.77
10,2436,1314,67.961926,77.714595,73.986732,69.405712,74.134305,78.83929,73.97725,80.7455,79.821659,71.8675,68.87,75.427318,65.4935,72.1475,75.112298,76.743667,64.539,79.455238,76.91,63.04,75.778181,56.45,63.57
10,2451,1314,66.123937,75.332827,75.90062,75.276048,73.202582,77.173648,74.13225,68.063,73.386565,75.664,73.3655,74.06252,71.276667,71.1385,65.934241,79.229,68.857,73.058095,81.63,60.87,79.456279,79.41,74.07
10,2472,1314,96.615769,96.914018,97.001618,97.593572,97.645039,97.388863,96.74675,96.1915,95.595424,98.4415,97.7395,94.484606,99.61,97.864,94.631425,99.322333,98.116,96.741904,97.78,95.65,94.822727,99.55,98.21
9,2493,1314,89.18318,89.598123,89.573358,83.075185,85.383563,83.840356,93.01325,92.522,85.775068,96.10975,78.048,81.056595,82.0626,76.796,80.309177,81.795,76.847,86.435581,91.03,68.17,78.934651,88.43,80.44
9,2498,1314,53.088782,54.329196,57.426517,57.989537,64.140945,61.412697,47.31,35.521,59.872734,44.5335,52.606,61.381393,59.423,44.415,65.247747,61.330333,53.328,62.688571,72.02,43.78,60.00659,34.06,58.11
9,2502,1314,84.617198,85.952089,88.345185,87.832731,88.168514,88.093984,82.957,87.522,92.044901,88.67425,83.9375,92.405873,80.317167,84.2125,91.379891,80.6305,82.874,90.473023,88.57,79.73,91.954545,86.25,84.67
12,2503,1314,93.361365,91.79143,89.334112,91.324234,89.310854,91.488,87.807,NULL,85.7559,88.408,NULL,89.635712,94.4055,89.2255,86.261333,93.3575,89.8255,90.15,88.42,94.05,81.974,92.675,89.28
9,2511,1314,97.307111,97.18349,97.899001,97.501567,96.513597,96.665318,97.4495,97.651,97.421229,97.509,98.2035,96.509042,99.010667,96.914,94.648419,99.11025,93.345,94.657209,99.26,93.98,98.098863,99.41,93.53
10,2513,1314,59.394602,63.262303,65.143239,61.570035,66.606042,62.815824,56.771,58.495,64.094492,58.26175,68.44,62.477272,60.050333,51.533,65.462988,64.531,61.0145,65.199523,76.39,54.6,68.19,48.58,60.65
9,2514,1314,81.078538,85.138726,83.339105,84.228136,81.944843,88.442045,73.581,83.8355,91.250888,82.9835,75.647,90.089888,81.294667,72.6615,84.920615,70.99675,82.337,88.379534,89.59,78.01,88.180454,84.39,82.25
9,2518,1314,68.004331,62.600094,73.775947,71.202867,69.720694,70.617848,55.98475,60.998,69.189148,82.37825,67.555,68.243346,70.1622,68.958,70.818505,63.70175,61.646,71.638837,79.1,60.44,67.041363,61.86,61.31
9,2521,1314,65.137896,66.771247,71.227604,71.38965,73.874341,67.875751,75.51125,71.059,66.57153,75.02875,64.071,73.239563,65.430667,63.7935,74.15146,53.0235,72.7165,68.607674,49.59,57.68,70.9625,60.31,66.98
9,2529,1314,69.616541,71.884656,76.491025,74.869287,69.454406,78.011924,54.43675,79.624,78.42474,73.747,61.019,77.539319,67.373167,69.4125,74.667308,47.473,58.555,72.022325,75.83,73.81,71.736136,29.51,51.28
9,2530,1314,76.143798,79.375246,86.147188,80.773585,74.659145,77.777484,80.9285,88.278,79.719118,87.619,84.287,77.779833,81.950667,73.952,72.911613,63.44,68.552,81.272558,85.87,67.69,77.897272,73.25,66.82
9,2531,1314,75.996216,80.49214,82.114392,77.921762,74.423141,83.693287,78.725,80.538,82.355377,79.80325,81.786,83.24422,75.149833,69.513,80.512908,62.81,73.467,84.100232,70.02,69.16,81.760681,72.58,68.05
9,2532,1314,82.244784,83.934006,88.196557,87.227409,89.291958,89.782318,88.3335,87.2725,87.301081,88.873,90.61,86.220888,88.032167,81.7675,89.071082,85.434667,87.991,90.706744,95.03,85.41,86.662727,90.65,86.1
9,2537,1314,93.789093,93.279793,91.973136,93.535868,93.656146,90.747348,95.7995,94.078,91.319333,91.2005,91.616,93.33171,96.4525,94.327,91.387936,95.146,94.2535,92.671627,89.64,91.54,92.008139,98.71,95.61
12,2543,1314,84.563428,83.01875,82.120202,83.835419,85.436759,88.818,67.19,NULL,89.86695,71.517,NULL,89.659935,82.4795,68.896,87.18875,83.92925,81.055,87.39,80.61,94.05,89.6785,86.8,81.24
9,2546,1314,75.189178,70.358408,78.621117,82.758782,83.503483,79.998772,64.84175,78.4025,79.921059,82.653,64.6435,83.26966,81.465667,79.3655,84.838714,70.12875,83.586,81.563953,85.3,81.53,77.312727,84.78,76.35
9,2547,1314,74.334668,73.508005,77.497025,69.967204,65.826476,79.505757,65.155,81.2425,81.123955,77.226,67.7545,75.116484,70.044833,63.618,75.907001,56.56275,50.8,82.839534,76.73,55.46,83.344772,52.94,57.57
